1126146tt1123573ttuhrtt2016-04-04 09:52:45tt2016-04-05tt1970-01-01ttSPUttSplitttCroatiattHRttEuropettZAGttZagrebttCroatiattHRttEuropett503.75ttHRKtt1007.50ttonewaytt0tt\N
1126145tt1123572ttuhrtt2016-04-04 09:52:25tt2016-05-25tt2016-05-30ttZAGttZagrebttCroatiattHRttEuropettSXBttStrasbourgttFrancettFRttEuropett1904.00ttHRKtt1904.00ttreturntt5tt\N
1126144tt1123571ttusitt2016-04-04 09:52:14tt2016-04-07tt2016-04-09ttLJUttLjubljanattSloveniattSIttEuropettAMSttAmsterdamttNetherlandsttNLttEuropett261.69ttEURtt3925.35ttreturntt2tt\N
1126143tt1123570ttuhrtt2016-04-04 09:51:56tt2016-04-04tt2016-04-04ttZAGttZagrebttCroatiattHRttEuropettCHIttChicagottUnited StatesttUSttNorth Americatt14831.00ttHRKtt14831.00ttreturntt0tt\N
1126142tt1123569ttuhrtt2016-04-04 09:51:35tt2016-08-13tt2016-08-20ttPARttParisttFrancettFRttEuropettBOBttBora BorattFrench PolynesiattPFttAustralia and Oceaniatt20198.00ttHRKtt20198.00ttreturntt7tt3
1126141tt1123568ttusitt2016-04-04 09:51:33tt2016-04-30tt2016-05-02ttLJUttLjubljanattSloveniattSIttEuropettMANttManchesterttUnited KingdomttGBttEuropett369.77ttEURtt5546.55ttreturntt2tt\N
1126140tt1123567ttusitt2016-04-04 09:50:59tt2016-04-06tt2016-04-08ttLJUttLjubljanattSloveniattSIttEuropettAMSttAmsterdamttNetherlandsttNLttEuropett261.69ttEURtt3925.35ttreturntt2tt\N
1126139tt1123566ttusitt2016-04-04 09:50:28tt2016-05-04tt2016-07-29ttMUCttMunichttGermanyttDEttEuropettNYCttNew YorkttUnited StatesttUSttNorth Americatt562.07ttEURtt4215.52ttreturntt26tt3
1126138tt1123565ttusitt2016-04-04 09:50:21tt2016-04-27tt1970-01-01ttFCOttRomettItalyttITttEuropettTSFttTrevisottItalyttITttEuropett80.71ttEURtt605.33ttonewaytt0tt\N
1126137tt1123564ttuhrtt2016-04-04 09:50:07tt2016-05-09tt2016-05-14ttGRZttGrazttAustriattATttEuropettTCIttTenerifettSpainttESttEuropett3483.00ttHRKtt6966.00ttreturntt5tt\N
1126136tt1123563ttusitt2016-04-04 09:49:56tt2016-04-05tt2016-04-07ttLJUttLjubljanattSloveniattSIttEuropettAMSttAmsterdamttNetherlandsttNLttEuropett351.69ttEURtt5275.35ttreturntt2tt\N
1126135tt1123562ttusitt2016-04-04 09:49:51tt2016-05-04tt2016-07-29ttMUCttMunichttGermanyttDEttEuropettNYCttNew YorkttUnited StatesttUSttNorth Americatt650.91ttEURtt4881.82ttreturntt26tt\N
1126134tt1123561ttuhrtt2016-04-04 09:49:41tt2016-05-02tt2016-05-08ttZAGttZagrebttCroatiattHRttEuropettMOWttMoscowttRussian FederationttRUttEuropett2726.00ttHRKtt5452.00ttreturntt6tt\N
1126133tt1123560ttuhrtt2016-04-04 09:49:39tt2016-09-01tt2016-09-29ttZAGttZagrebttCroatiattHRttEuropettSJDttSan Jose CabottMexicottMXttNorth Americatt6980.00ttHRKtt13960.00ttreturntt28tt\N
1126132tt1123559ttuhrtt2016-04-04 09:49:26tt2016-04-18tt2016-04-19ttZAGttZagrebttCroatiattHRttEuropettLUXttLuxembourgttLuxembourgttLUttEuropett2290.00ttHRKtt2290.00ttreturntt1tt\N
1126131tt1123558ttusitt2016-04-04 09:49:18tt2016-06-15tt2016-06-17ttGRZttGrazttAustriattATttEuropettPARttParisttFrancettFRttEuropett255.73ttEURtt1917.97ttreturntt2tt\N
1126130tt1123557ttusitt2016-04-04 09:49:12tt2016-04-06tt2016-04-08ttLJUttLjubljanattSloveniattSIttEuropettAMSttAmsterdamttNetherlandsttNLttEuropett261.69ttEURtt3925.35ttreturntt2tt\N
1126129tt1123556ttuhrtt2016-04-04 09:49:08tt2016-09-01tt2016-09-29ttZAGttZagrebttCroatiattHRttEuropettSJDttSan Jose CabottMexicottMXttNorth Americatt6980.00ttHRKtt6980.00ttreturntt28tt\N
1126128tt1123555ttuhrtt2016-04-04 09:48:56tt2016-04-07tt2016-04-10ttZAGttZagrebttCroatiattHRttEuropettSTRttStuttgartttGermanyttDEttEuropett1540.00ttHRKtt1540.00ttreturntt3tt\N
1126127tt1123554ttusitt2016-04-04 09:48:47tt2016-04-23tt2016-05-03ttVCEttVenicettItalyttITttEuropettCMBttColombottSri LankattLKttAsiatt441.80ttEURtt13254.00ttreturntt10tt\N
1126126tt1123553ttuhrtt2016-04-04 09:48:19tt2016-08-13tt2016-08-20ttZAGttZagrebttCroatiattHRttEuropettBOBttBora BorattFrench PolynesiattPFttAustralia and Oceaniatt55319.00ttHRKtt55319.00ttreturntt7tt3
1126125tt1123552ttusitt2016-04-04 09:47:27tt2016-07-17tt2016-07-22ttLJUttLjubljanattSloveniattSIttEuropettBOSttBostonttUnited StatesttUSttNorth Americatt819.44ttEURtt6145.80ttreturntt5tt\N
